CODIGO_CENTRO,CODIGO_PROGRAMA_FORMACION,FICHA,AÑO_FICHA,INSCRITOS_REALES_19_24,INSCRITOS_PREDICCION_19_24,MATRICULADOS_PREDICHOS_19_24,NOMBRE_REGIONAL,CODIGO_REGIONAL,DATOS_CENTRO,PROGRAMA_FORMACION,MATRICULADOS
9537,821207,2834520,2023,96.0,96.0,51.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",GESTION EFICIENTE DE LA ENERGIA,49
9119,821207,2834521,2023,96.0,97.0,51.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTION EFICIENTE DE LA ENERGIA,54
9119,821207,2834522,2023,96.0,96.0,51.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTION EFICIENTE DE LA ENERGIA,58
9119,821207,2879911,2023,52.0,52.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTION EFICIENTE DE LA ENERGIA,36
9119,821207,2977894,2024,59.0,59.0,52.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTION EFICIENTE DE LA ENERGIA,50
9119,821207,2977895,2024,59.0,59.0,52.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTION EFICIENTE DE LA ENERGIA,55
9119,821207,3070407,2024,54.0,54.0,45.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTION EFICIENTE DE LA ENERGIA,44
9119,821207,3070408,2024,54.0,54.0,45.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTION EFICIENTE DE LA ENERGIA,45
9119,821207,3070409,2024,54.0,54.0,45.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTION EFICIENTE DE LA ENERGIA,45
9537,524300,2834697,2023,53.0,53.0,44.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",DESARROLLO DE COLECCIONES PARA LA INDUSTRIA DE LA MODA.,46
9537,524300,2879557,2023,51.0,51.0,44.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",DESARROLLO DE COLECCIONES PARA LA INDUSTRIA DE LA MODA.,39
9537,524300,2879558,2023,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",DESARROLLO DE COLECCIONES PARA LA INDUSTRIA DE LA MODA.,41
9537,524300,2977206,2024,52.0,52.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",DESARROLLO DE COLECCIONES PARA LA INDUSTRIA DE LA MODA.,44
9119,524300,2834700,2023,53.0,57.0,44.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,DESARROLLO DE COLECCIONES PARA LA INDUSTRIA DE LA MODA.,44
9119,228108,2834750,2023,88.0,87.0,51.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,DESARROLLO DE VIDEOJUEGOS Y ENTORNOS INTERACTIVOS,50
9119,228108,2834751,2023,88.0,87.0,51.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,DESARROLLO DE VIDEOJUEGOS Y ENTORNOS INTERACTIVOS,49
9537,124100,2834770,2023,50.0,51.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",DESARROLLO PUBLICITARIO,43
9537,124100,2879782,2023,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",DESARROLLO PUBLICITARIO,45
9537,124100,2879783,2023,51.0,50.0,44.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",DESARROLLO PUBLICITARIO,46
9537,124100,2977648,2024,50.0,51.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",DESARROLLO PUBLICITARIO,41
9119,121523,2879785,2023,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,COORDINACION DE PROCESOS LOGISTICOS,40
9119,121523,2879786,2023,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,COORDINACION DE PROCESOS LOGISTICOS,35
9119,121523,2977663,2024,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,COORDINACION DE PROCESOS LOGISTICOS,48
9119,121523,2977664,2024,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,COORDINACION DE PROCESOS LOGISTICOS,41
9119,121523,3070404,2024,50.0,51.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,COORDINACION DE PROCESOS LOGISTICOS,44
9537,522309,2977240,2024,51.0,51.0,44.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",DESARROLLO DE MEDIOS GRAFICOS VISUALES,45
9537,121523,2977788,2024,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",COORDINACION DE PROCESOS LOGISTICOS,43
9537,121523,2977789,2024,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",COORDINACION DE PROCESOS LOGISTICOS,41
9537,121523,2977790,2024,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",COORDINACION DE PROCESOS LOGISTICOS,46
9537,121523,2977791,2024,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",COORDINACION DE PROCESOS LOGISTICOS,48
9537,121523,2977792,2024,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",COORDINACION DE PROCESOS LOGISTICOS,45
9537,121523,2977793,2024,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",COORDINACION DE PROCESOS LOGISTICOS,43
9537,228183,3070170,2024,53.0,53.0,44.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",GESTION DE REDES DE DATOS,34
9537,228183,3070171,2024,53.0,53.0,44.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",GESTION DE REDES DE DATOS,38
9537,121524,3070176,2024,53.0,53.0,44.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",GESTION INTEGRAL DEL TRANSPORTE,47
9537,121524,3070178,2024,53.0,53.0,44.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",GESTION INTEGRAL DEL TRANSPORTE,38
